epoch,error,weights
774,5,"[-18.29999999999997, 13.460000000000095, -11.759999999998227, -0.28000000000012437, -28.159999999998583]"
775,9,"[-18.499999999999968, 12.320000000000096, -12.439999999998223, -0.8000000000001248, -28.29999999999858]"
776,5,"[-18.29999999999997, 13.460000000000095, -11.75999999999822, -0.3800000000001249, -28.239999999998577]"
777,9,"[-18.499999999999968, 12.260000000000097, -12.539999999998216, -0.9000000000001249, -28.299999999998573]"
778,5,"[-18.29999999999997, 13.620000000000099, -11.739999999998213, -0.3200000000001251, -28.19999999999857]"
779,9,"[-18.499999999999968, 12.4800000000001, -12.41999999999821, -0.8400000000001253, -28.339999999998568]"
780,8,"[-18.499999999999968, 12.3000000000001, -12.499999999998206, -1.080000000000125, -28.359999999998564]"
781,5,"[-18.29999999999997, 13.660000000000101, -11.699999999998203, -0.5000000000001252, -28.259999999998563]"
782,9,"[-18.499999999999968, 12.520000000000103, -12.3799999999982, -1.0200000000001255, -28.39999999999856]"
783,7,"[-18.29999999999997, 13.780000000000102, -11.859999999998196, -0.10000000000012577, -28.099999999998555]"
784,9,"[-18.499999999999968, 12.700000000000106, -12.439999999998193, -0.620000000000126, -28.259999999998556]"
785,8,"[-18.499999999999968, 12.580000000000105, -12.419999999998192, -0.8600000000001262, -28.359999999998553]"
786,8,"[-18.499999999999968, 12.400000000000105, -12.499999999998188, -1.1000000000001264, -28.37999999999855]"
787,5,"[-18.29999999999997, 13.760000000000106, -11.699999999998186, -0.5200000000001266, -28.279999999998548]"
788,9,"[-18.499999999999968, 12.620000000000108, -12.379999999998182, -1.0400000000001268, -28.419999999998545]"
789,8,"[-18.499999999999968, 12.440000000000108, -12.459999999998178, -1.280000000000127, -28.43999999999854]"
790,5,"[-18.29999999999997, 13.800000000000109, -11.659999999998176, -0.7000000000001272, -28.33999999999854]"
791,9,"[-18.499999999999968, 12.760000000000112, -12.219999999998173, -1.0400000000001273, -28.359999999998536]"
792,8,"[-18.499999999999968, 12.740000000000112, -12.059999999998169, -1.0800000000001273, -28.359999999998532]"
793,8,"[-18.499999999999968, 12.620000000000111, -12.019999999998166, -1.3000000000001275, -28.47999999999853]"
794,7,"[-18.29999999999997, 13.880000000000111, -11.499999999998165, -0.38000000000012757, -28.179999999998525]"
795,7,"[-18.499999999999968, 13.140000000000112, -11.999999999998161, -0.5000000000001277, -28.159999999998522]"
796,6,"[-18.499999999999968, 13.480000000000116, -11.89999999999816, -0.20000000000012763, -28.09999999999852]"
797,6,"[-18.499999999999968, 13.600000000000117, -11.919999999998156, -0.06000000000012751, -28.079999999998517]"
798,9,"[-18.699999999999967, 12.460000000000118, -12.599999999998152, -0.5800000000001277, -28.219999999998514]"
799,5,"[-18.499999999999968, 13.600000000000117, -11.919999999998149, -0.16000000000012804, -28.15999999999851]"
800,9,"[-18.699999999999967, 12.460000000000118, -12.599999999998145, -0.6800000000001283, -28.29999999999851]"
801,5,"[-18.499999999999968, 13.600000000000117, -11.919999999998142, -0.26000000000012835, -28.239999999998506]"
802,9,"[-18.699999999999967, 12.460000000000118, -12.599999999998138, -0.7800000000001288, -28.379999999998503]"
803,5,"[-18.499999999999968, 13.600000000000117, -11.919999999998135, -0.3600000000001289, -28.3199999999985]"
804,9,"[-18.699999999999967, 12.40000000000012, -12.69999999999813, -0.8800000000001289, -28.379999999998496]"
805,5,"[-18.499999999999968, 13.76000000000012, -11.899999999998128, -0.30000000000012905, -28.279999999998495]"
806,9,"[-18.699999999999967, 12.620000000000122, -12.579999999998124, -0.8200000000001293, -28.419999999998492]"
807,8,"[-18.699999999999967, 12.440000000000122, -12.65999999999812, -1.060000000000129, -28.439999999998488]"
808,5,"[-18.499999999999968, 13.800000000000123, -11.859999999998118, -0.4800000000001292, -28.339999999998486]"
809,9,"[-18.699999999999967, 12.660000000000124, -12.539999999998114, -1.0000000000001295, -28.479999999998483]"
810,8,"[-18.699999999999967, 12.480000000000125, -12.619999999998111, -1.2400000000001297, -28.49999999999848]"
811,5,"[-18.499999999999968, 13.840000000000126, -11.819999999998108, -0.6600000000001298, -28.399999999998478]"
812,9,"[-18.699999999999967, 12.580000000000126, -12.459999999998104, -1.2600000000001297, -28.53999999999847]"
813,5,"[-18.499999999999968, 13.940000000000127, -11.659999999998101, -0.6800000000001298, -28.43999999999847]"
814,9,"[-18.699999999999967, 12.800000000000129, -12.319999999998098, -1.18000000000013, -28.599999999998467]"
815,8,"[-18.699999999999967, 12.620000000000129, -12.399999999998094, -1.42000000000013, -28.619999999998463]"
816,5,"[-18.499999999999968, 13.98000000000013, -11.599999999998092, -0.84000000000013, -28.51999999999846]"
817,9,"[-18.699999999999967, 12.940000000000133, -12.13999999999809, -1.16000000000013, -28.559999999998457]"
818,8,"[-18.699999999999967, 12.920000000000133, -11.979999999998086, -1.20000000000013, -28.559999999998453]"
819,8,"[-18.699999999999967, 12.800000000000132, -11.939999999998083, -1.4200000000001303, -28.67999999999845]"
820,8,"[-18.699999999999967, 12.620000000000132, -11.999999999998082, -1.6400000000001302, -28.719999999998446]"
821,7,"[-18.499999999999968, 13.880000000000132, -11.47999999999808, -0.7200000000001303, -28.419999999998442]"
822,9,"[-18.699999999999967, 12.740000000000133, -12.139999999998077, -1.2200000000001305, -28.57999999999844]"
823,8,"[-18.699999999999967, 12.560000000000134, -12.219999999998073, -1.4600000000001305, -28.599999999998435]"
824,7,"[-18.499999999999968, 13.840000000000133, -11.679999999998072, -0.5200000000001306, -28.29999999999843]"
825,9,"[-18.699999999999967, 12.700000000000134, -12.339999999998069, -1.0200000000001308, -28.459999999998427]"
826,8,"[-18.699999999999967, 12.520000000000135, -12.419999999998065, -1.260000000000131, -28.479999999998423]"
827,5,"[-18.499999999999968, 13.880000000000136, -11.619999999998063, -0.6800000000001312, -28.37999999999842]"
828,9,"[-18.699999999999967, 12.740000000000137, -12.27999999999806, -1.1800000000001314, -28.539999999998418]"
829,8,"[-18.699999999999967, 12.560000000000137, -12.359999999998056, -1.4200000000001314, -28.559999999998414]"
830,5,"[-18.499999999999968, 13.920000000000138, -11.559999999998054, -0.8400000000001313, -28.459999999998413]"
831,9,"[-18.699999999999967, 12.880000000000141, -12.099999999998051, -1.1600000000001314, -28.49999999999841]"
832,8,"[-18.699999999999967, 12.860000000000142, -11.939999999998047, -1.2000000000001314, -28.499999999998405]"
833,8,"[-18.699999999999967, 12.74000000000014, -11.899999999998045, -1.4200000000001316, -28.619999999998402]"
834,8,"[-18.699999999999967, 12.56000000000014, -11.959999999998043, -1.6400000000001316, -28.659999999998398]"
835,7,"[-18.499999999999968, 13.82000000000014, -11.439999999998042, -0.7200000000001316, -28.359999999998394]"
836,9,"[-18.699999999999967, 12.680000000000142, -12.099999999998039, -1.2200000000001319, -28.51999999999839]"
837,8,"[-18.699999999999967, 12.500000000000142, -12.179999999998035, -1.4600000000001319, -28.539999999998386]"
838,5,"[-18.499999999999968, 13.860000000000143, -11.379999999998033, -0.8800000000001318, -28.439999999998385]"
839,9,"[-18.699999999999967, 12.820000000000146, -11.91999999999803, -1.2000000000001319, -28.47999999999838]"
840,8,"[-18.699999999999967, 12.800000000000146, -11.759999999998026, -1.2400000000001319, -28.479999999998377]"
841,8,"[-18.699999999999967, 12.680000000000145, -11.719999999998024, -1.460000000000132, -28.599999999998374]"
842,8,"[-18.699999999999967, 12.500000000000146, -11.779999999998022, -1.680000000000132, -28.63999999999837]"
843,7,"[-18.499999999999968, 13.760000000000145, -11.259999999998021, -0.7600000000001321, -28.339999999998366]"
844,9,"[-18.699999999999967, 12.620000000000147, -11.919999999998018, -1.2600000000001323, -28.499999999998362]"
845,8,"[-18.699999999999967, 12.440000000000147, -11.999999999998014, -1.5000000000001323, -28.519999999998358]"
846,7,"[-18.499999999999968, 13.720000000000146, -11.459999999998013, -0.5600000000001324, -28.219999999998354]"
847,9,"[-18.699999999999967, 12.580000000000148, -12.11999999999801, -1.0600000000001326, -28.37999999999835]"
848,8,"[-18.699999999999967, 12.400000000000148, -12.199999999998006, -1.3000000000001328, -28.399999999998347]"
849,5,"[-18.499999999999968, 13.760000000000149, -11.399999999998004, -0.720000000000133, -28.299999999998345]"
850,9,"[-18.699999999999967, 12.62000000000015, -12.059999999998, -1.2200000000001332, -28.45999999999834]"
851,8,"[-18.699999999999967, 12.44000000000015, -12.139999999997997, -1.4600000000001332, -28.479999999998338]"
852,5,"[-18.499999999999968, 13.800000000000152, -11.339999999997994, -0.8800000000001331, -28.379999999998336]"
853,9,"[-18.699999999999967, 12.760000000000154, -11.879999999997992, -1.2000000000001332, -28.419999999998332]"
854,8,"[-18.699999999999967, 12.740000000000155, -11.719999999997988, -1.2400000000001332, -28.41999999999833]"
855,8,"[-18.699999999999967, 12.720000000000155, -11.559999999997984, -1.2800000000001333, -28.419999999998325]"
856,8,"[-18.699999999999967, 12.600000000000154, -11.519999999997982, -1.5000000000001334, -28.539999999998322]"
857,7,"[-18.499999999999968, 13.860000000000154, -10.97999999999798, -0.5600000000001335, -28.259999999998318]"
858,7,"[-18.699999999999967, 13.120000000000156, -11.479999999997977, -0.6800000000001336, -28.239999999998314]"
859,6,"[-18.699999999999967, 13.460000000000159, -11.379999999997976, -0.38000000000013356, -28.179999999998312]"
860,9,"[-18.899999999999967, 12.32000000000016, -12.059999999997972, -0.9000000000001338, -28.31999999999831]"
861,5,"[-18.699999999999967, 13.460000000000159, -11.379999999997969, -0.4800000000001339, -28.259999999998307]"
862,9,"[-18.899999999999967, 12.260000000000161, -12.159999999997964, -1.000000000000134, -28.319999999998302]"
863,5,"[-18.699999999999967, 13.620000000000163, -11.359999999997962, -0.42000000000013404, -28.2199999999983]"
864,9,"[-18.899999999999967, 12.480000000000164, -12.019999999997959, -0.9200000000001343, -28.379999999998297]"
865,8,"[-18.899999999999967, 12.300000000000164, -12.099999999997955, -1.160000000000134, -28.399999999998293]"
866,5,"[-18.699999999999967, 13.660000000000165, -11.299999999997953, -0.5800000000001342, -28.299999999998292]"
867,9,"[-18.899999999999967, 12.520000000000167, -11.95999999999795, -1.0800000000001344, -28.45999999999829]"
868,8,"[-18.899999999999967, 12.340000000000167, -12.039999999997946, -1.3200000000001342, -28.479999999998284]"
869,5,"[-18.699999999999967, 13.700000000000168, -11.239999999997943, -0.7400000000001343, -28.379999999998283]"
870,9,"[-18.899999999999967, 12.66000000000017, -11.77999999999794, -1.0600000000001344, -28.41999999999828]"
871,8,"[-18.899999999999967, 12.54000000000017, -11.739999999997938, -1.2800000000001346, -28.539999999998276]"
872,7,"[-18.699999999999967, 13.80000000000017, -11.219999999997937, -0.36000000000013466, -28.239999999998272]"
873,7,"[-18.899999999999967, 13.060000000000171, -11.719999999997933, -0.48000000000013476, -28.21999999999827]"
874,6,"[-18.899999999999967, 13.400000000000173, -11.619999999997932, -0.18000000000013472, -28.159999999998266]"
875,6,"[-18.899999999999967, 13.520000000000172, -11.639999999997928, -0.04000000000013504, -28.139999999998263]"
876,9,"[-19.099999999999966, 12.380000000000173, -12.319999999997924, -0.5600000000001353, -28.27999999999826]"
877,5,"[-18.899999999999967, 13.520000000000172, -11.63999999999792, -0.14000000000013557, -28.219999999998258]"
878,9,"[-19.099999999999966, 12.380000000000173, -12.319999999997917, -0.6600000000001358, -28.359999999998255]"
879,5,"[-18.899999999999967, 13.520000000000172, -11.639999999997913, -0.24000000000013588, -28.299999999998253]"
880,9,"[-19.099999999999966, 12.380000000000173, -12.31999999999791, -0.7600000000001363, -28.43999999999825]"
881,5,"[-18.899999999999967, 13.520000000000172, -11.639999999997906, -0.3400000000001364, -28.379999999998248]"
882,9,"[-19.099999999999966, 12.320000000000174, -12.419999999997902, -0.8600000000001364, -28.439999999998243]"
883,5,"[-18.899999999999967, 13.680000000000176, -11.6199999999979, -0.2800000000001366, -28.33999999999824]"
884,9,"[-19.099999999999966, 12.540000000000177, -12.299999999997896, -0.8000000000001368, -28.47999999999824]"
885,8,"[-19.099999999999966, 12.360000000000177, -12.379999999997892, -1.0400000000001366, -28.499999999998234]"
886,5,"[-18.899999999999967, 13.720000000000178, -11.57999999999789, -0.46000000000013674, -28.399999999998233]"
887,9,"[-19.099999999999966, 12.58000000000018, -12.259999999997886, -0.980000000000137, -28.53999999999823]"
888,7,"[-18.899999999999967, 13.84000000000018, -11.739999999997883, -0.06000000000013728, -28.239999999998226]"
889,9,"[-19.099999999999966, 12.760000000000183, -12.31999999999788, -0.5800000000001375, -28.399999999998226]"
890,8,"[-19.099999999999966, 12.640000000000182, -12.299999999997878, -0.8200000000001377, -28.499999999998224]"
891,8,"[-19.099999999999966, 12.460000000000182, -12.379999999997874, -1.060000000000138, -28.51999999999822]"
892,5,"[-18.899999999999967, 13.820000000000183, -11.579999999997872, -0.4800000000001381, -28.41999999999822]"
893,9,"[-19.099999999999966, 12.680000000000184, -12.239999999997869, -0.9800000000001383, -28.579999999998215]"
894,8,"[-19.099999999999966, 12.500000000000185, -12.319999999997865, -1.220000000000138, -28.59999999999821]"
895,5,"[-18.899999999999967, 13.860000000000186, -11.519999999997863, -0.6400000000001382, -28.49999999999821]"
896,9,"[-19.099999999999966, 12.720000000000187, -12.17999999999786, -1.1400000000001385, -28.659999999998206]"
897,8,"[-19.099999999999966, 12.540000000000187, -12.259999999997856, -1.3800000000001384, -28.679999999998202]"
898,5,"[-18.899999999999967, 13.900000000000189, -11.459999999997853, -0.8000000000001384, -28.5799999999982]"
899,9,"[-19.099999999999966, 12.640000000000189, -12.079999999997849, -1.3800000000001387, -28.739999999998194]"
900,7,"[-18.899999999999967, 13.900000000000189, -11.559999999997848, -0.46000000000013874, -28.43999999999819]"
901,9,"[-19.099999999999966, 12.76000000000019, -12.219999999997844, -0.9600000000001392, -28.599999999998186]"
902,8,"[-19.099999999999966, 12.58000000000019, -12.29999999999784, -1.2000000000001394, -28.619999999998182]"
903,5,"[-18.899999999999967, 13.940000000000191, -11.499999999997838, -0.6200000000001396, -28.51999999999818]"
904,9,"[-19.099999999999966, 12.800000000000193, -12.159999999997835, -1.1200000000001398, -28.679999999998177]"
905,8,"[-19.099999999999966, 12.620000000000193, -12.239999999997831, -1.3600000000001398, -28.699999999998173]"
906,5,"[-18.899999999999967, 13.980000000000194, -11.439999999997829, -0.7800000000001397, -28.59999999999817]"
907,9,"[-19.099999999999966, 12.840000000000195, -12.099999999997825, -1.28000000000014, -28.75999999999817]"
908,8,"[-19.099999999999966, 12.660000000000196, -12.179999999997822, -1.52000000000014, -28.779999999998164]"
909,7,"[-18.899999999999967, 13.920000000000195, -11.65999999999782, -0.60000000000014, -28.47999999999816]"
910,9,"[-19.099999999999966, 12.780000000000197, -12.319999999997817, -1.1000000000001402, -28.639999999998157]"
911,8,"[-19.099999999999966, 12.600000000000197, -12.399999999997814, -1.34000000000014, -28.659999999998153]"
912,5,"[-18.899999999999967, 13.960000000000198, -11.599999999997811, -0.7600000000001401, -28.55999999999815]"
913,9,"[-19.099999999999966, 12.9200000000002, -12.139999999997809, -1.0800000000001402, -28.599999999998147]"
914,8,"[-19.099999999999966, 12.900000000000201, -11.979999999997805, -1.1200000000001402, -28.599999999998143]"
915,8,"[-19.099999999999966, 12.880000000000202, -11.819999999997801, -1.1600000000001403, -28.59999999999814]"
916,8,"[-19.099999999999966, 12.7600000000002, -11.779999999997798, -1.3800000000001404, -28.719999999998137]"
917,8,"[-19.099999999999966, 12.5800000000002, -11.839999999997797, -1.6000000000001404, -28.759999999998133]"
918,7,"[-18.899999999999967, 13.8400000000002, -11.319999999997796, -0.6800000000001405, -28.45999999999813]"
919,9,"[-19.099999999999966, 12.700000000000202, -11.979999999997792, -1.1800000000001407, -28.619999999998125]"
920,8,"[-19.099999999999966, 12.520000000000202, -12.059999999997789, -1.4200000000001407, -28.63999999999812]"
921,5,"[-18.899999999999967, 13.880000000000203, -11.259999999997786, -0.8400000000001406, -28.53999999999812]"
922,9,"[-19.099999999999966, 12.840000000000206, -11.799999999997784, -1.1600000000001407, -28.579999999998115]"
923,8,"[-19.099999999999966, 12.820000000000206, -11.63999999999778, -1.2000000000001407, -28.579999999998112]"
924,8,"[-19.099999999999966, 12.700000000000205, -11.599999999997777, -1.420000000000141, -28.69999999999811]"
925,8,"[-19.099999999999966, 12.520000000000206, -11.659999999997776, -1.640000000000141, -28.739999999998105]"
926,7,"[-18.899999999999967, 13.780000000000205, -11.139999999997775, -0.720000000000141, -28.4399999999981]"
927,9,"[-19.099999999999966, 12.640000000000207, -11.799999999997771, -1.2200000000001412, -28.599999999998097]"
928,8,"[-19.099999999999966, 12.460000000000207, -11.859999999997768, -1.4400000000001412, -28.639999999998093]"
929,7,"[-18.899999999999967, 13.720000000000207, -11.339999999997767, -0.5200000000001412, -28.33999999999809]"
930,9,"[-19.099999999999966, 12.580000000000208, -11.999999999997764, -1.0200000000001415, -28.499999999998085]"
931,8,"[-19.099999999999966, 12.400000000000208, -12.07999999999776, -1.2600000000001417, -28.51999999999808]"
932,5,"[-18.899999999999967, 13.76000000000021, -11.279999999997758, -0.6800000000001418, -28.41999999999808]"
933,9,"[-19.099999999999966, 12.62000000000021, -11.939999999997754, -1.180000000000142, -28.579999999998076]"
934,8,"[-19.099999999999966, 12.440000000000211, -12.01999999999775, -1.420000000000142, -28.599999999998072]"
935,5,"[-18.899999999999967, 13.800000000000212, -11.219999999997748, -0.840000000000142, -28.49999999999807]"
936,9,"[-19.099999999999966, 12.760000000000215, -11.759999999997746, -1.160000000000142, -28.539999999998066]"
937,8,"[-19.099999999999966, 12.740000000000215, -11.599999999997742, -1.200000000000142, -28.539999999998063]"
938,8,"[-19.099999999999966, 12.720000000000216, -11.439999999997738, -1.240000000000142, -28.53999999999806]"
939,8,"[-19.099999999999966, 12.600000000000215, -11.399999999997736, -1.4600000000001423, -28.659999999998057]"
940,7,"[-18.899999999999967, 13.860000000000214, -10.859999999997735, -0.5200000000001423, -28.379999999998052]"
941,7,"[-19.099999999999966, 13.120000000000216, -11.359999999997731, -0.6400000000001425, -28.35999999999805]"
942,6,"[-19.099999999999966, 13.46000000000022, -11.25999999999773, -0.3400000000001424, -28.299999999998047]"
943,9,"[-19.299999999999965, 12.32000000000022, -11.939999999997726, -0.8600000000001427, -28.439999999998044]"
944,5,"[-19.099999999999966, 13.46000000000022, -11.259999999997722, -0.4400000000001427, -28.37999999999804]"
945,9,"[-19.299999999999965, 12.260000000000222, -12.039999999997718, -0.9600000000001427, -28.439999999998037]"
946,5,"[-19.099999999999966, 13.620000000000223, -11.239999999997716, -0.3800000000001429, -28.339999999998035]"
947,9,"[-19.299999999999965, 12.480000000000224, -11.899999999997712, -0.8800000000001431, -28.499999999998032]"
948,8,"[-19.299999999999965, 12.300000000000225, -11.979999999997709, -1.1200000000001429, -28.519999999998028]"
949,5,"[-19.099999999999966, 13.660000000000226, -11.179999999997706, -0.540000000000143, -28.419999999998026]"
950,9,"[-19.299999999999965, 12.520000000000227, -11.839999999997703, -1.0400000000001433, -28.579999999998023]"
951,8,"[-19.299999999999965, 12.340000000000227, -11.9199999999977, -1.280000000000143, -28.59999999999802]"
952,5,"[-19.099999999999966, 13.700000000000228, -11.119999999997697, -0.7000000000001432, -28.499999999998018]"
953,9,"[-19.299999999999965, 12.660000000000231, -11.659999999997694, -1.0200000000001432, -28.539999999998013]"
954,8,"[-19.299999999999965, 12.54000000000023, -11.619999999997692, -1.2400000000001434, -28.65999999999801]"
955,7,"[-19.099999999999966, 13.80000000000023, -11.09999999999769, -0.3200000000001435, -28.359999999998006]"
956,7,"[-19.299999999999965, 13.060000000000231, -11.599999999997687, -0.4400000000001436, -28.339999999998003]"
957,6,"[-19.299999999999965, 13.400000000000233, -11.499999999997685, -0.14000000000014357, -28.279999999998]"
958,6,"[-19.299999999999965, 13.520000000000232, -11.519999999997681, -1.438849039914203e-13, -28.259999999997998]"
959,9,"[-19.499999999999964, 12.380000000000233, -12.199999999997678, -0.5200000000001441, -28.399999999997995]"
960,5,"[-19.299999999999965, 13.520000000000232, -11.519999999997674, -0.10000000000014442, -28.339999999997993]"
961,9,"[-19.499999999999964, 12.380000000000233, -12.19999999999767, -0.6200000000001447, -28.47999999999799]"
962,5,"[-19.299999999999965, 13.520000000000232, -11.519999999997667, -0.20000000000014473, -28.419999999997987]"
963,9,"[-19.499999999999964, 12.340000000000234, -12.179999999997662, -0.7200000000001447, -28.51999999999798]"
964,5,"[-19.299999999999965, 13.480000000000233, -11.49999999999766, -0.3000000000001448, -28.45999999999798]"
965,9,"[-19.499999999999964, 12.280000000000236, -12.279999999997656, -0.8200000000001448, -28.519999999997975]"
966,5,"[-19.299999999999965, 13.640000000000237, -11.479999999997654, -0.240000000000145, -28.419999999997973]"
967,9,"[-19.499999999999964, 12.500000000000238, -12.15999999999765, -0.7600000000001452, -28.55999999999797]"
968,8,"[-19.499999999999964, 12.320000000000238, -12.239999999997647, -1.0000000000001454, -28.579999999997966]"
969,5,"[-19.299999999999965, 13.68000000000024, -11.439999999997644, -0.4200000000001456, -28.479999999997965]"
970,9,"[-19.499999999999964, 12.54000000000024, -12.11999999999764, -0.9400000000001458, -28.61999999999796]"
971,7,"[-19.299999999999965, 13.80000000000024, -11.599999999997637, -0.020000000000146123, -28.319999999997957]"
972,9,"[-19.499999999999964, 12.720000000000244, -12.179999999997634, -0.5400000000001464, -28.479999999997958]"
973,8,"[-19.499999999999964, 12.600000000000243, -12.159999999997632, -0.7800000000001466, -28.579999999997955]"
974,8,"[-19.499999999999964, 12.420000000000243, -12.239999999997629, -1.0200000000001468, -28.59999999999795]"
975,5,"[-19.299999999999965, 13.780000000000244, -11.439999999997626, -0.44000000000014694, -28.49999999999795]"
976,9,"[-19.499999999999964, 12.640000000000246, -12.119999999997622, -0.9600000000001472, -28.639999999997947]"
977,8,"[-19.499999999999964, 12.460000000000246, -12.199999999997619, -1.2000000000001474, -28.659999999997943]"
978,5,"[-19.299999999999965, 13.820000000000247, -11.399999999997616, -0.6200000000001475, -28.55999999999794]"
979,9,"[-19.499999999999964, 12.64000000000025, -12.059999999997611, -1.1400000000001473, -28.659999999997936]"
980,7,"[-19.299999999999965, 13.900000000000249, -11.53999999999761, -0.2200000000001474, -28.35999999999793]"
981,9,"[-19.499999999999964, 12.76000000000025, -12.199999999997607, -0.7200000000001479, -28.51999999999793]"
982,8,"[-19.499999999999964, 12.64000000000025, -12.179999999997603, -0.9600000000001481, -28.619999999997926]"
983,8,"[-19.499999999999964, 12.46000000000025, -12.2599999999976, -1.2000000000001483, -28.639999999997922]"
984,5,"[-19.299999999999965, 13.82000000000025, -11.459999999997597, -0.6200000000001484, -28.53999999999792]"
985,9,"[-19.499999999999964, 12.640000000000253, -12.119999999997592, -1.1400000000001482, -28.639999999997915]"
986,7,"[-19.299999999999965, 13.900000000000253, -11.599999999997591, -0.2200000000001483, -28.33999999999791]"
987,9,"[-19.499999999999964, 12.760000000000254, -12.259999999997587, -0.7200000000001487, -28.499999999997907]"
988,8,"[-19.499999999999964, 12.640000000000253, -12.239999999997584, -0.960000000000149, -28.599999999997905]"
989,8,"[-19.499999999999964, 12.460000000000253, -12.31999999999758, -1.2000000000001492, -28.6199999999979]"
990,5,"[-19.299999999999965, 13.820000000000254, -11.519999999997578, -0.6200000000001493, -28.5199999999979]"
991,9,"[-19.499999999999964, 12.560000000000255, -12.159999999997574, -1.2200000000001492, -28.659999999997893]"
992,5,"[-19.299999999999965, 13.920000000000256, -11.359999999997571, -0.6400000000001493, -28.559999999997892]"
993,9,"[-19.499999999999964, 12.780000000000257, -12.019999999997568, -1.1400000000001496, -28.71999999999789]"
994,8,"[-19.499999999999964, 12.600000000000257, -12.099999999997564, -1.3800000000001496, -28.739999999997885]"
995,5,"[-19.299999999999965, 13.960000000000258, -11.299999999997562, -0.8000000000001495, -28.639999999997883]"
996,9,"[-19.499999999999964, 12.920000000000261, -11.83999999999756, -1.1200000000001495, -28.67999999999788]"
997,8,"[-19.499999999999964, 12.900000000000261, -11.679999999997555, -1.1600000000001496, -28.679999999997875]"
998,8,"[-19.499999999999964, 12.78000000000026, -11.639999999997553, -1.3800000000001498, -28.799999999997873]"
999,8,"[-19.499999999999964, 12.60000000000026, -11.699999999997551, -1.6000000000001497, -28.83999999999787]"
1000,7,"[-19.299999999999965, 13.86000000000026, -11.17999999999755, -0.6800000000001498, -28.539999999997864]"
